group,label,f128_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f128_ratio
Mixed Workloads,((x + scalar)*scalar + a) * (scalar*(y + scalar) - b),63.250041666666668,1416.6009583333334,22.396838342003729
Mixed Workloads,((x*y + a*b) + c) / (c*c + scalar),29.723333333333333,578.88087499999995,19.475637826623302
Mixed Workloads,mixed workload average,45.110867821133077,888.40137507144834,24.358380421687649
Rounding,floor,15.812439999999999,121.656355,7.6937117231749186
Rounding,ceil,15.190105000000001,112.159795,7.383740599554776
Rounding,trunc,12.568150000000001,104.82769,8.3407414774648618
Rounding,round,19.652015000000002,145.09605999999999,7.3832662961024598
Rounding,nearbyint,21.61946,144.618415,6.6892704535635952
Rounding,rint,21.261175000000001,144.635795,6.8028128737005362
Rounding,lround,6.85961,117.27119,17.095897580183131
Rounding,llround,15.262824999999999,204.45567,13.395663646801951
Rounding,lrint,7.0967599999999997,116.873965,16.468637096365104
Rounding,llrint,15.185184999999999,201.801175,13.289345832796901
Remainders,fmod,53.846187499999999,277.61518749999999,5.1557074026828733
Remainders,remainder,57.1253125,302.06537500000002,5.2877675723874598
Remainders,remquo,37.431874999999998,362.36075,9.6805396470254301
Floating-point utilities,abs,12.464700000000001,103.44898999999999,8.2993565829903648
Floating-point utilities,fma,12.623075,145.43788749999999,11.521589430467614
Floating-point utilities,fmin,12.537850000000001,114.34533,9.1200110066717972
Floating-point utilities,fmax,12.484335,116.13665,9.3025900057952633
Floating-point utilities,fdim,12.545645,111.235905,8.8664955050138907
Floating-point utilities,copysign,12.47939,135.90840499999999,10.890628868879006
Floating-point utilities,ldexp,12.709937499999999,109.83171874999999,8.6414051013232758
Floating-point utilities,scalbn,16.914960000000001,109.807385,6.4917318752157849
Floating-point utilities,scalbln,16.936895,109.66721,6.4750481124196613
Floating-point utilities,frexp,18.4819,139.19752,7.5315589847364182
Floating-point utilities,modf,14.786624999999999,296.54437000000001,20.054905700252764
Floating-point utilities,ilogb,11.07255,30.233139999999999,2.7304586567683145
Floating-point utilities,logb,15.52988,143.24992,9.2241485446120635
Floating-point utilities,nextafter,12.64095,573.26171999999997,45.349575783465639
Floating-point utilities,nexttoward(type),14.833320000000001,573.99748499999998,38.69649444628714
Floating-point utilities,nexttoward(long double),14.90652,610.24595499999998,40.938190469673671
Roots & powers,sqrt,56.044083333333333,135.37545833333334,2.4155173977627733
Roots & powers,cbrt,74.472718749999999,398.74881249999999,5.3542937493469713
Roots & powers,hypot,44.555300000000003,308.34744999999998,6.9205560281268435
Roots & powers,pow,385.80266666666665,2496.2112499999998,6.4701762472697615
Exponentials,exp,137.35958333333335,938.36433333333332,6.8314442324434337
Exponentials,exp2,135.78025,1165.77675,8.5857608157298291
Exponentials,expm1,144.025125,1072.9390833333334,7.449666044958013
Logarithms,log,228.70733333333334,1357.9654166666667,5.9375683187538071
Logarithms,log2,227.38399999999999,1678.2149999999999,7.3805324912922634
Logarithms,log10,308.67141666666663,2769.5755416666666,8.9725688616562866
Logarithms,log1p,228.60333333333335,1417.0625833333334,6.1987835552120849
Trigonometric,sin,80.730125000000001,1410.7528749999999,17.474924942826483
Trigonometric,cos,80.902833333333334,1064.6975,13.160200405012597
Trigonometric,tan,105.92641666666667,1599.27925,15.09802087455364
Trigonometric,asin,213.69506250000001,3121.2384375000001,14.606039096013275
Trigonometric,acos,217.76968749999997,3228.7802499999998,14.826582556399178
Trigonometric,atan,127.70375326631826,2283.9933323778796,17.885091659089714
Trigonometric,atan2,136.33920715123719,3195.6795025197312,23.439182090701578
Hyperbolic,sinh,156.67669999999998,1082.0639000000001,6.9063485508694029
Hyperbolic,cosh,157.57559999999998,1039.00245,6.5936759879067575
Hyperbolic,tanh,168.44819999999999,1127.08665,6.6909984790576571
Inverse hyperbolic,asinh,293.49534999999997,3751.2285000000002,12.781219532098211
Inverse hyperbolic,acosh,302.20479999999998,1808.0038500000001,5.9827105658149708
Inverse hyperbolic,atanh,231.2183,2177.4976000000001,9.4174967984800517
Special functions,erfc,960.94949616122847,10130.379278630839,10.542051709376368
Special functions,erf,959.70458333333329,5601.0758333333333,5.8362499571265642
Special functions,tgamma,587.23104166666667,6673.310833333333,11.364029419141882
Special functions,lgamma,663.95416666666665,7409.3318749999999,11.159402631958782
