group,label,f256_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f256_ratio
Roots & powers,sqrt,143.80937499999999,372.58749999999998,2.5908429127099675
Roots & powers,cbrt,396.59062499999999,683.46249999999998,1.7233450740294227
Roots & powers,hypot,180.70833333333334,517.77083333333337,2.8652294212589347
Roots & powers,pow,1161.6938164893618,4968.2263962765956,4.2767089966016805
Exponentials,exp,599.20000000000005,1684.2750000000001,2.8108728304405872
Exponentials,exp2,577.17916666666667,1850.3541666666667,3.20585751102705
Exponentials,expm1,893.53534345047922,1878.4394968051117,2.1022553954623922
Logarithms,log,549.2791666666667,2898.4791666666665,5.2768780295387128
Logarithms,log2,548.3458333333333,3166.3166666666666,5.774306056852808
Logarithms,log10,620.10000000000002,5587.7375000000002,9.0110264473472022
Logarithms,log1p,730.8456469648562,3077.4261182108626,4.2107743693776767
Trigonometric,sin,793.42916666666667,2515.7750000000001,3.1707619352704244
Trigonometric,cos,779,1881.7791666666667,2.4156343602909716
Trigonometric,tan,984.57083333333333,2568.3291666666669,2.6085773412273539
Trigonometric,asin,1041.9000000000001,7812.2312499999998,7.4980624340147797
Trigonometric,acos,1065.3812499999999,7173.28125,6.7330650412704376
Trigonometric,atan,822.86376953125,7085.616048177083,8.6109223793064231
Trigonometric,atan2,931.54703776041663,8091.011555989583,8.6855641508362567
Hyperbolic,sinh,1009.9,1792.4625000000001,1.7748910783245868
Hyperbolic,cosh,721.19375000000002,2041.3812500000001,2.8305587090847641
Hyperbolic,tanh,998.26250000000005,1861.14375,1.8643831156634652
Inverse hyperbolic,asinh,706.73749999999995,3531.4312500000001,4.9968075133978322
Inverse hyperbolic,acosh,723.33749999999998,3676.6999999999998,5.0829661119463596
Inverse hyperbolic,atanh,777.11874999999998,3484.1875,4.4834685818608806
Special functions,erfc,3285.359375,35050.765625,10.668776722485649
Special functions,erf,3223.3125,18432.71875,5.7185639772749308
Special functions,tgamma,7065.208333333333,18804.0625,2.6615014891044733
Special functions,lgamma,6557.708333333333,19956.25,3.0431743812942784
Mandelbrot,Mandelbrot kernel,1045605.859375,4222098.14453125,4.0379442279091329
