group,label,f128_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f128_ratio
f128 <-> f128,add,11.325794999999999,285.63859000000002,25.220180128635565
f128 <-> f128,subtract,11.462590000000001,312.99320499999999,27.305626826048911
f128 <-> f128,multiply,10.912812499999999,289.5945375,26.537112912001376
f128 <-> f128,divide,10.888166666666667,327.21858333333336,30.052679514457594
f128 <-> f64,add,10.900815,316.62891500000001,29.046352497496748
f128 <-> f64,subtract,11.021190000000001,360.15602000000001,32.678505678606392
f128 <-> f64,multiply,11.1831,346.99611249999998,31.028615723725977
f128 <-> f64,divide,11.164916666666667,336.66952083333331,30.154234992050991
f128 <-> f32,add,10.956379999999999,326.30104499999999,29.781829856211633
f128 <-> f32,subtract,10.86721,353.11822999999998,32.493917942139703
f128 <-> f32,multiply,11.384237499999999,330.18166250000002,29.003406025216886
f128 <-> f32,divide,11.247187500000001,348.49322916666665,30.984922156465039
f128 <-> i64,add,11.298444999999999,325.91421500000001,28.845935436248087
f128 <-> i64,subtract,11.62445,326.426625,28.081038242669546
f128 <-> i64,multiply,11.221299999999999,324.81827500000003,28.946581501252087
f128 <-> i64,divide,11.231979166666667,340.38266666666669,30.304780806291561
f128 <-> i32,add,11.009195,315.17908999999997,28.628713543542464
f128 <-> i32,subtract,11.074339999999999,312.19853000000001,28.191163536608052
f128 <-> i32,multiply,11.055687499999999,271.832425,24.587564093142106
f128 <-> i32,divide,11.449958333333333,305.97052083333335,26.722413473120355
Mixed Workloads,affine trig transform,206.58625000000004,3764.2790624999998,18.221343688168982
Mixed Workloads,mandelbrot kernel,15.208843655853563,489.47186303750857,32.183371340602953
Mixed Workloads,((x*x - y*y) + a) / (c + scalar),21.62481,1010.76653,46.741059459019525
Mixed Workloads,((x*a + y*b) + c) / (c + scalar),23.509791666666668,1219.6803749999999,51.879676021515849
Mixed Workloads,((x*sa + y*sb) + a) / (c + scalar),19.636708333333335,1363.3267499999999,69.427458352872264
Mixed Workloads,((x + a) + b) / ((c + d) + scalar),21.639416666666666,1089.1068749999999,50.329770519075915
Mixed Workloads,((x*a + y*b) + c*d) / ((c + d) + scalar),28.196958333333335,1486.8227916666667,52.729899944881758
Mixed Workloads,((x + scalar)*scalar + a) * (scalar*(y + scalar) - b),39.260416666666664,2033.4975416666666,51.795108516847975
Mixed Workloads,((x*y + a*b) + c) / (c*c + scalar),26.377208333333332,1129.3395833333334,42.814977576916945
Mixed Workloads,mixed workload average,44.671155961761514,1509.5879302449082,46.235851713322461
Rounding,floor,11.227345,269.61613499999999,24.014238005512432
Rounding,ceil,11.224534999999999,276.25821500000001,24.61199639895996
Rounding,trunc,11.25643,262.22408000000001,23.295492442985921
Rounding,round,11.55716,331.42052000000001,28.676640281868558
Rounding,nearbyint,11.463475000000001,336.82105000000001,29.382107083585037
Rounding,rint,11.345075,338.23622999999998,29.813485587358389
Rounding,lround,5.4064750000000004,160.03126499999999,29.59992693945685
Rounding,llround,10.214995,261.18455,25.568739877014135
Rounding,lrint,5.6471099999999996,161.22707,28.550368241454478
Rounding,llrint,11.459160000000001,259.36002999999999,22.633424264954847
Remainders,fmod,46.505312500000002,506.39274999999998,10.88892263652674
Remainders,remainder,49.985937499999999,542.98512500000004,10.862757650589229
Remainders,remquo,20.884125000000001,606.1400625,29.023962579231831
Floating-point utilities,abs,10.978755,257.60538000000003,23.463988403056632
Floating-point utilities,fma,11.4485875,376.85153750000001,32.916858739123931
Floating-point utilities,fmin,10.950085,284.17404499999998,25.951766127842841
Floating-point utilities,fmax,10.973644999999999,292.28408999999999,26.635096178161405
Floating-point utilities,fdim,11.254619999999999,275.96186499999999,24.519874060608
Floating-point utilities,copysign,11.060734999999999,287.53511500000002,25.996022416231835
Floating-point utilities,ldexp,17.108093749999998,275.04671875000003,16.076993893606648
Floating-point utilities,scalbn,15.87229,271.35987,17.096453630824538
Floating-point utilities,scalbln,15.707955,275.14503000000002,17.516285856433893
Floating-point utilities,frexp,24.49399,355.95199000000002,14.532217494985506
Floating-point utilities,modf,15.042920000000001,638.02127499999995,42.413392812033827
Floating-point utilities,ilogb,18.241759999999999,41.565159999999999,2.278571804475007
Floating-point utilities,logb,19.899529999999999,316.30988500000001,15.89534451316187
Floating-point utilities,nextafter,11.22941,917.58380999999997,81.712557471852932
Floating-point utilities,nexttoward(type),11.195945,926.59842000000003,82.761966051101538
Floating-point utilities,nexttoward(long double),11.300454999999999,992.18561499999998,87.80050139574027
Roots & powers,sqrt,80.461062499999997,296.08822916666668,3.6798945970501782
Roots & powers,cbrt,135.60221874999999,608.19271875000004,4.4851236532588086
Roots & powers,hypot,39.915799999999997,624.64440000000002,15.649051252887329
Roots & powers,pow,434.17258333333336,3722.1641666666665,8.5730060108585846
Exponentials,exp,167.63866666666667,1261.5030416666666,7.5251316820303984
Exponentials,exp2,164.83329166666667,1612.5824583333333,9.7831114214134018
Exponentials,expm1,179.46662499999999,1452.0155416666666,8.0907274077654652
Logarithms,log,249.78633333333335,2155.0830000000001,8.6277058125678074
Logarithms,log2,250.03424999999999,2546.2430416666666,10.183577016615391
Logarithms,log10,364.33266666666668,4387.5425416666667,12.042682260168819
Logarithms,log1p,239.83345833333334,2272.6536249999999,9.4759657005043252
Trigonometric,sin,91.289958333333331,2089.0331666666666,22.883493483903624
Trigonometric,cos,91.415999999999997,1558.0232083333333,17.043222284209911
Trigonometric,tan,107.01591666666666,2171.6063333333332,20.292367724115806
Trigonometric,asin,227.18656250000001,4997.1305625000005,21.99571359991857
Trigonometric,acos,233.4975,5161.4630624999991,22.105003533228402
Trigonometric,atan,153.65915135718856,3592.4684283676406,23.379462899783714
