group,label,f256_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f256_ratio
f256 <-> f256,add,32.918841666666665,150.098175,4.559643274203907
f256 <-> f256,subtract,33.802124999999997,159.0942,4.706633088896039
f256 <-> f256,multiply,37.558624999999999,156.49541666666667,4.1666971745282657
f256 <-> f256,divide,84.157250000000005,204.46825000000001,2.4295975688369094
f256 <-> f128,add,33.026649999999997,234.07168333333334,7.087357734839391
f256 <-> f128,subtract,33.780058333333336,240.56745833333332,7.121582087262035
f256 <-> f128,multiply,37.303020833333335,240.91385416666665,6.4582934246276968
f256 <-> f128,divide,83.931531250000006,294.32378125000002,3.5067128749661647
f256 <-> f64,add,31.782866666666667,188.29115833333333,5.9242975250816476
f256 <-> f64,subtract,33.035358333333335,214.299475,6.4869729226992385
f256 <-> f64,multiply,33.932270833333334,193.45952083333333,5.7013431781078605
f256 <-> f64,divide,84.106875000000002,246.41409375000001,2.9297735024633837
f256 <-> f32,add,31.933183333333332,183.67131666666666,5.7517383954308761
f256 <-> f32,subtract,32.394691666666667,208.89108333333334,6.4483121334436744
f256 <-> f32,multiply,33.730583333333335,192.70054166666668,5.7129323783806489
f256 <-> f32,divide,83.971718749999994,238.99359375,2.8461200664658306
f256 <-> i64,add,35.334516666666666,193.611425,5.479385124366118
f256 <-> i64,subtract,35.949741666666668,197.15628333333333,5.4842197521586264
f256 <-> i64,multiply,40.922375000000002,197.81981250000001,4.8340257010987262
f256 <-> i64,divide,86.376468750000001,256.24459374999998,2.9666018703734052
f256 <-> i32,add,31.983525,168.50205,5.2684014660672958
f256 <-> i32,subtract,32.43031666666667,170.29351666666668,5.2510593225783078
f256 <-> i32,multiply,32.987916666666663,164.60343750000001,4.9898100314509106
f256 <-> i32,divide,83.480874999999997,191.73746875000001,2.2967831703968127
Mixed Workloads,affine trig transform,1943.7990625,3334.6409374999998,1.7155275984191396
Mixed Workloads,mandelbrot kernel,160.82646429347554,375.17594715564337,2.3327998212472276
Mixed Workloads,((x*x - y*y) + a) / (c + scalar),269.13789000000003,586.99203999999997,2.1810085529020085
Mixed Workloads,((x*a + y*b) + c) / (c + scalar),270.14049999999997,976.57929166666668,3.6150791594250649
Mixed Workloads,((x*sa + y*sb) + a) / (c + scalar),246.10858333333334,1009.8599166666667,4.1033104290348801
Mixed Workloads,((x + a) + b) / ((c + d) + scalar),222.22429166666666,809.01975000000004,3.6405549723318207
Mixed Workloads,((x*a + y*b) + c*d) / ((c + d) + scalar),343.77829166666669,1158.1215416666666,3.3688035857412459
Mixed Workloads,((x + scalar)*scalar + a) * (scalar*(y + scalar) - b),585.80454166666664,1911.6737916666666,3.2633304382171273
Mixed Workloads,((x*y + a*b) + c) / (c*c + scalar),338.78404166666667,902.30641666666668,2.6633675312087335
Mixed Workloads,mixed workload average,486.73374075483054,1229.3744036654416,2.9870868987252495
Rounding,floor,33.724233333333331,134.20474166666668,3.9794749472930944
Rounding,ceil,33.32085,135.68125833333335,4.071962700031162
Rounding,trunc,38.15188333333333,131.0736,3.4355735169037094
Rounding,round,44.408766666666665,180.59470833333333,4.0666454371246523
Rounding,nearbyint,45.262524999999997,570.79989166666667,12.610871613253275
Rounding,rint,46.246508333333331,573.23497499999996,12.39520551191162
Rounding,lround,5.90625,129.50104999999999,21.926103703703703
Rounding,llround,27.112739999999999,220.044465,8.1159065811865574
Rounding,lrint,5.8528500000000001,128.81057999999999,22.008180629949511
Rounding,llrint,28.070205000000001,219.05703,7.8038984752694178
Remainders,fmod,119.8395,318.90462500000001,2.6610977599205605
