group,label,f256_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f256_ratio
f256 <-> f256,add,25.6983125,217.23041666666663,8.4531004386636912
f256 <-> f256,subtract,25.217208333333332,210.24827083333332,8.3374919243307737
f256 <-> f256,multiply,43.855677083333333,277.02479166666666,6.3167373095225932
f256 <-> f256,divide,81.344453125000001,351.37132812499999,4.3195487169242677
f256 <-> f128,add,28.045999999999999,303.82016666666669,10.832923292685827
f256 <-> f128,subtract,37.110124999999996,305.27331249999997,8.2261461663090607
f256 <-> f128,multiply,36.32,367.63953125,10.122233789922907
f256 <-> f128,divide,118.2090625,452.86820312499998,3.8310785446335807
f256 <-> f64,add,24.072854166666666,250.97452083333334,10.425623779204967
f256 <-> f64,subtract,24.547020833333335,256.09668749999997,10.432903008426853
f256 <-> f64,multiply,30.440572916666667,318.12921875000001,10.450828886200743
f256 <-> f64,divide,81.464218750000001,399.66968750000001,4.9060764791290659
f256 <-> f32,add,24.068958333333335,254.63377083333333,10.579343206585245
f256 <-> f32,subtract,24.131374999999998,253.97033333333334,10.524486620979259
f256 <-> f32,multiply,29.453229166666667,321.55880208333332,10.917607718451924
f256 <-> f32,divide,80.214375000000004,392.77125000000001,4.8965194829480376
f256 <-> i64,add,29.465083333333332,261.08699999999999,8.8608946747704209
f256 <-> i64,subtract,29.7794375,255.75856250000001,8.5884282569138524
f256 <-> i64,multiply,48.064635416666668,317.20328124999997,6.5995149760359579
f256 <-> i64,divide,82.899062499999999,400.38632812499998,4.8298052601620194
f256 <-> i32,add,23.934895833333332,246.43916666666667,10.296228919595256
f256 <-> i32,subtract,24.169229166666668,252.234375,10.436177888034285
f256 <-> i32,multiply,28.134531249999998,224.40796875000001,7.9762469385374963
f256 <-> i32,divide,80.490703124999996,320.70460937500002,3.9843683422289651
Mixed Workloads,affine trig transform,2526.0843749999999,8168.4890625000007,3.2336564618907477
Mixed Workloads,mandelbrot kernel,194.22333065578218,766.00460749036995,3.9439371413516917
Mixed Workloads,((x*x - y*y) + a) / (c + scalar),345.55907500000001,591.91605000000004,1.7129228916936996
Mixed Workloads,((x*a + y*b) + c) / (c + scalar),367.60177083333332,1613.6640625,4.3897069887392295
Mixed Workloads,((x*sa + y*sb) + a) / (c + scalar),296.49156249999999,1551.0394791666668,5.2313106858366902
Mixed Workloads,((x + a) + b) / ((c + d) + scalar),371.60395833333331,1157.6030208333334,3.1151525565692419
Mixed Workloads,((x*a + y*b) + c*d) / ((c + d) + scalar),609.08479166666666,2049.0957291666668,3.3642208066952914
Mixed Workloads,((x + scalar)*scalar + a) * (scalar*(y + scalar) - b),565.70489583333335,2846.5139583333334,5.0318001122125109
Mixed Workloads,((x*y + a*b) + c) / (c*c + scalar),442.2890625,1623.913125,3.6716104075035769
Mixed Workloads,mixed workload average,635.40475803582763,2263.1376772211524,3.7438131169436315
Rounding,floor,24.474562500000001,219.40716666666665,8.9647022971980252
Rounding,ceil,24.635229166666665,224.64612500000001,9.1188973108463411
Rounding,trunc,25.380916666666668,228.76979166666666,9.0134566324436669
Rounding,round,44.758000000000003,265.24327083333333,5.9261645031800638
Rounding,nearbyint,43.401041666666664,814.06631249999998,18.756838113524541
Rounding,rint,34.112312500000002,804.8921458333333,23.595355660315708
Rounding,lround,6.3760874999999997,106.64355,16.725546818483906
Rounding,llround,26.844100000000001,166.4584625,6.2009328865560773
Rounding,lrint,6.5958500000000004,104.3823625,15.825460327327031
Rounding,llrint,26.031175000000001,166.96212499999999,6.4139296439749636
Remainders,fmod,90.027812499999996,353.76375000000002,3.9294940105314682
Remainders,remainder,163.35541666666666,1032.7483333333332,6.3220942066506307
Remainders,remquo,145.90656250000001,454.88437499999998,3.1176416413757946
Floating-point utilities,abs,21.690862500000001,188.599525,8.6948836174679531
Floating-point utilities,fma,49.847218750000003,325.05837500000001,6.5210935163759762
Floating-point utilities,fmin,22.177475000000001,200.2441125,9.0291664177278967
Floating-point utilities,fmax,22.158987499999999,201.47416250000001,9.092209763645565
Floating-point utilities,fdim,23.937787499999999,201.722275,8.4269389975995068
Floating-point utilities,copysign,21.608450000000001,200.602475,9.28351987301264
Floating-point utilities,ldexp,24.1983984375,218.13933593749999,9.0146187360669199
Floating-point utilities,scalbn,22.5527625,204.98013750000001,9.0889148280615295
Floating-point utilities,scalbln,22.6877125,206.5353375,9.1034006844013025
Floating-point utilities,frexp,27.441050000000001,255.35810000000001,9.3056971216480413
Floating-point utilities,modf,48.111325000000001,548.41001249999999,11.398771754883075
Floating-point utilities,ilogb,9.1282875000000008,25.222999999999999,2.763168885730209
Floating-point utilities,logb,29.132075,235.9181375,8.0982263535982248
Floating-point utilities,nextafter,22.976837499999998,559.85498749999999,24.366059406565416
Floating-point utilities,nexttoward(type),24.8066,588.61256249999997,23.728062793772626
Floating-point utilities,nexttoward(long double),24.024525000000001,749.86717499999997,31.212570279745382
Roots & powers,sqrt,147.20015624999999,410.58179687500007,2.7892755506161366
Roots & powers,cbrt,413.28156250000001,907.50843750000001,2.1958599653232778
Roots & powers,hypot,180.92708333333334,681.81291666666664,3.7684403247164484
Roots & powers,pow,1559.16625,10828.403749999999,6.9449962439861688
Exponentials,exp,889.91833333333329,3368.5360416666667,3.7852192897850179
