group,label,f128_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f128_ratio
Mixed Workloads,((x + a) + b) / ((c + d) + scalar),31.121666666666666,841.25395833333334,27.031134525785895
Mixed Workloads,((x*a + y*b) + c*d) / ((c + d) + scalar),45.191249999999997,1357.536875,30.039816889331455
Mixed Workloads,((x + scalar)*scalar + a) * (scalar*(y + scalar) - b),74.865520833333335,2085.0557291666669,27.850680873622011
Mixed Workloads,((x*y + a*b) + c) / (c*c + scalar),41.791458333333331,1073.8758333333335,25.696060299403293
Mixed Workloads,mixed workload average,64.384806377590394,1429.6914794220993,25.263158378069207
Rounding,floor,10.770787500000001,158.20443750000001,14.688288808965918
Rounding,ceil,11.844312499999999,158.88623749999999,13.414559730672423
Rounding,trunc,11.280150000000001,159.18535,14.111988759014729
Rounding,round,11.1965,218.0440375,19.474303353726611
Rounding,nearbyint,11.9824625,207.5274,17.319261378869324
Rounding,rint,11.951675,199.52086249999999,16.693966536071304
Rounding,lround,6.2110624999999997,100.8399,16.235531360375138
Rounding,llround,10.081799999999999,166.9829,16.562806244916583
Rounding,lrint,6.4499000000000004,100.35854999999999,15.559706352036464
Rounding,llrint,9.8613750000000007,166.2985875,16.863630832414341
Remainders,fmod,54.941249999999997,317.02671874999999,5.7702858735467428
Remainders,remainder,104.30187500000001,378.390625,3.6278410623011328
Remainders,remquo,27.817968749999999,375.07671875,13.483253292891847
Floating-point utilities,abs,10.5622375,140.59545,13.311142643781679
Floating-point utilities,fma,13.61171875,208.42150000000001,15.31191643230213
Floating-point utilities,fmin,11.04175,152.81547499999999,13.839787624244344
Floating-point utilities,fmax,10.9027625,159.67625000000001,14.645485490489223
Floating-point utilities,fdim,10.52215,155.94641250000001,14.820774509011942
Floating-point utilities,copysign,10.8892875,168.49303750000001,15.473283949937038
Floating-point utilities,ldexp,10.446992187499999,152.9725390625,14.642735087476584
Floating-point utilities,scalbn,10.4377,150.9778,14.464661754984336
Floating-point utilities,scalbln,10.532175000000001,153.56707499999999,14.580756111629363
Floating-point utilities,frexp,12.462075,182.05223749999999,14.608501192618403
Floating-point utilities,modf,13.2041,412.87113749999997,31.26840432138502
Floating-point utilities,ilogb,12.016825000000001,24.706312499999999,2.0559767243011358
Floating-point utilities,logb,14.563174999999999,203.7488625,13.990689701936564
Floating-point utilities,nextafter,10.802199999999999,530.8295875,49.140877552720745
Floating-point utilities,nexttoward(type),11.192237499999999,547.07645000000002,48.87998936763092
Floating-point utilities,nexttoward(long double),10.7949375,704.08576249999999,65.223699766673036
Roots & powers,sqrt,52.794895833333335,275.32322916666664,5.2149592270401763
Roots & powers,cbrt,86.507499999999993,688.1065625,7.9542994827038127
Roots & powers,hypot,64.269125000000003,656.24587500000007,10.210904147209099
Roots & powers,pow,460.49000000000001,5751.6885416666664,12.490365787892607
Exponentials,exp,179.92281249999999,1914.5797916666668,10.641117516249736
Exponentials,exp2,215.24989583333334,2091.5992708333333,9.7170744856148303
Exponentials,expm1,195.92958333333334,2135.3544791666668,10.898581229225636
Logarithms,log,260.10187500000001,2677.7959375,10.295181215052756
Logarithms,log2,263.29145833333331,4136.6168749999997,15.711170051566745
Logarithms,log10,496.26187499999997,7353.2530208333337,14.817283759372678
Logarithms,log1p,258.94218749999999,2888.3097916666666,11.154265048705772
Trigonometric,sin,107.51395833333333,2349.1422916666666,21.849649367233322
Trigonometric,cos,106.91479166666667,1700.4464583333333,15.904688507787547
Trigonometric,tan,191.75510416666665,2729.2713541666667,14.233109288159975
Trigonometric,asin,330.14906250000001,7486.1517187500003,22.675065808342254
Trigonometric,acos,312.2084375,7778.5490625000002,24.914602323968264
Trigonometric,atan,232.73603723404256,5778.0031374667551,24.826422268487434
Trigonometric,atan2,263.6354097406915,7377.7067403590427,27.984506131462624
Hyperbolic,sinh,202.58275,2250.964375,11.111332899765651
Hyperbolic,cosh,198.30387500000001,2117.88625,10.680004361992422
Hyperbolic,tanh,212.43937500000001,2273.6734999999999,10.702693415474414
Inverse hyperbolic,asinh,351.820875,8994.8666250000006,25.566608647084969
Inverse hyperbolic,acosh,357.63974999999999,3920.1231250000001,10.961094579112082
Inverse hyperbolic,atanh,279.19762500000002,4681.765625,16.768644163788998
Special functions,erfc,1480.9549999999999,16428.794999999998,11.093378934538862
Special functions,erf,1415.1177083333334,9685.2364583333328,6.8441207408394318
Special functions,tgamma,732.81406249999998,12438.228645833333,16.973239573760683
Special functions,lgamma,797.04583333333335,13960.940104166666,17.515856077912709
